child_id,tag,view,image_name,shoulder_width_ref,total_arm_area,left_arm_area,right_arm_area,left_arm_width,right_arm_width,left_arm_height,right_arm_height,left_arm_aspect_ratio,right_arm_aspect_ratio,total_arm_area_norm,left_arm_area_norm,right_arm_area_norm,left_arm_width_norm,right_arm_width_norm,left_arm_height_norm,right_arm_height_norm,num_arms_detected
936,IMG_20231116_111811_936,frontal1,IMG_20231116_111811_936_frontal1.jpg,472.04440465017706,1444.0,566.0,878.0,16.0,20.0,49.0,61.0,3.0625,3.05,0.006480395100575532,0.0025400994646300216,0.003940295635945511,0.033895116311901397,0.042368895389876746,0.10380379370519803,0.12922513093912408,2
937,IMG_20231116_112321_937,frontal1,IMG_20231116_112321_937_frontal1.jpg,403.7722930978215,1152.0,472.0,680.0,14.0,19.0,44.0,48.0,3.142857142857143,2.526315789473684,0.0070660946501982305,0.002895136002511775,0.0041709586476864555,0.034673008126905415,0.04705622531508592,0.10897231125598845,0.11887888500653285,2
938,IMG_20231116_114321_938,frontal1,IMG_20231116_114321_938_frontal1.jpg,457.3346999307763,1079.0,522.0,557.0,14.0,16.0,52.0,48.0,3.7142857142857144,3.0,0.005158852797142108,0.0024957564041781094,0.002663096392963998,0.030612153423125527,0.034985318197857745,0.11370228414303768,0.10495595459357324,2
939,IMG_20231116_115038_939,frontal1,IMG_20231116_115038_939_frontal1.jpg,388.1510886261573,0.0,,,,,,,,,,,,,,,,0
940,IMG_20231116_115545_940,frontal1,IMG_20231116_115545_940_frontal1.jpg,546.8336585642487,1724.0,976.0,748.0,21.0,20.0,58.0,59.0,2.761904761904762,2.95,0.0057653647026246965,0.0032639187643629373,0.0025014459382617592,0.03840290309696191,0.03657419342567801,0.10606516093446623,0.10789387060575013,2
941,IMG_20231116_120422_941,frontal1,IMG_20231116_120422_941_frontal1.jpg,527.3278081500536,1842.0,1101.0,741.0,23.0,16.0,67.0,64.0,2.9130434782608696,4.0,0.006624121317606518,0.0039593689308820715,0.002664752386724446,0.04361613335106963,0.03034165798335279,0.1270556928052898,0.12136663193341116,2
942,IMG_20231116_120525_942,frontal1,IMG_20231116_120525_942_frontal1.jpg,459.7093217033846,861.0,363.0,498.0,14.0,14.0,37.0,46.0,2.642857142857143,3.2857142857142856,0.0040741454639423745,0.0017176710841011406,0.0023564743798412343,0.03045402679268082,0.03045402679268082,0.0804856422377993,0.10006323089023697,2
943,IMG_20231116_121141_943,frontal1,IMG_20231116_121141_943_frontal1.jpg,440.80911282357465,1699.0,886.0,813.0,22.0,19.0,53.0,54.0,2.409090909090909,2.8421052631578947,0.008743639647777093,0.004559661405491763,0.004183978242285331,0.049908224126947835,0.04310255720054586,0.12023344903310161,0.1225020046752356,2
944,IMG_20231116_121238_944,frontal1,IMG_20231116_121238_944_frontal1.jpg,431.34637970431527,916.0,446.0,470.0,13.0,14.0,45.0,43.0,3.4615384615384617,3.0714285714285716,0.004923151029077662,0.0023970800862103026,0.002526070942867359,0.03013819197673898,0.03245651443648813,0.10432451068871186,0.09968786576921355,2
945,IMG_20231116_121620_945,frontal1,IMG_20231116_121620_945_frontal1.jpg,452.8533229932319,1554.0,751.0,803.0,18.0,19.0,56.0,57.0,3.111111111111111,3.0,0.007577673636313588,0.003662054633765447,0.003915619002548141,0.03974796934474304,0.041956189863895425,0.1236603490725339,0.1258685695916863,2
946,IMG_20231116_123231_946,frontal1,IMG_20231116_123231_946_frontal1.jpg,440.4940645612642,1487.0,577.0,910.0,14.0,18.0,55.0,71.0,3.9285714285714284,3.9444444444444446,0.007663565025518466,0.0029736899930895458,0.004689875032428919,0.031782494081830856,0.040863206676639674,0.12485979817862122,0.1611826485578565,2
947,IMG_20231116_123320_947,frontal1,IMG_20231116_123320_947_frontal1.jpg,390.7889977494463,845.0,375.0,470.0,14.0,16.0,39.0,40.0,2.7857142857142856,2.5,0.005533145017272913,0.0024555377295589847,0.0030776072877139278,0.03582495945542478,0.04094281080619975,0.09979810134011188,0.10235702701549937,2
948,IMG_20231116_123845_948,frontal1,IMG_20231116_123845_948_frontal1.jpg,543.6178550524328,1521.0,733.0,788.0,23.0,16.0,46.0,64.0,2.0,4.0,0.0051468532879764845,0.002480370453705959,0.002666482834270526,0.04230913275977959,0.02943244018071624,0.08461826551955919,0.11772976072286497,2
949,IMG_20231116_124754_949,frontal1,IMG_20231116_124754_949_frontal1.jpg,490.7404453369666,625.0,186.0,439.0,10.0,11.0,30.0,52.0,3.0,4.7272727272727275,0.0025952327435065114,0.0007723412644675378,0.0018228914790389735,0.02037737075682341,0.02241510783250575,0.061132112270470225,0.10596232793548173,2
950,IMG_20231116_131014_950,frontal1,IMG_20231116_131014_950_frontal1.jpg,374.6024110150856,793.0,426.0,367.0,15.0,13.0,43.0,39.0,2.8666666666666667,3.0,0.005651087746656987,0.003035767187989756,0.002615320558667231,0.040042454503572154,0.034703460569762534,0.11478836957690684,0.1041103817092876,2
951,IMG_20231116_132650_951,frontal1,IMG_20231116_132650_951_frontal1.jpg,441.52434392710455,2044.0,864.0,1180.0,19.0,23.0,58.0,74.0,3.0526315789473686,3.217391304347826,0.010485076023220831,0.0044320477906373765,0.006053028232583454,0.043032734800092676,0.05209225791590166,0.1313630851792303,0.1676011776424662,2
952,IMG_20231117_090716_952,frontal1,IMG_20231117_090716_952_frontal1.jpg,517.2512455393088,2009.0,913.0,1096.0,20.0,25.0,60.0,65.0,3.0,2.6,0.007508909092306833,0.0034124609264689592,0.004096448165837874,0.03866592912530761,0.048332411406634516,0.11599778737592284,0.12566426965724975,2
953,IMG_20231117_091300_953,frontal1,IMG_20231117_091300_953_frontal1.jpg,360.5064829506729,660.0,214.0,446.0,10.0,16.0,29.0,40.0,2.9,2.5,0.005078293268829594,0.0016465981204992926,0.0034316951483303014,0.02773875220814898,0.04438200353303837,0.08044238140363204,0.11095500883259592,2
954,IMG_20231117_091820_954,frontal1,IMG_20231117_091820_954_frontal1.jpg,456.4186744873616,1515.0,644.0,871.0,16.0,21.0,56.0,58.0,3.5,2.761904761904762,0.007272535034440163,0.003091427433781825,0.004181107600658338,0.03505553320746749,0.04601038733480108,0.12269436622613622,0.12707630787706964,2
955,IMG_20231117_092356_955,frontal1,IMG_20231117_092356_955_frontal1.jpg,378.2174272576701,786.0,350.0,436.0,14.0,15.0,41.0,39.0,2.9285714285714284,2.6,0.00549464291506653,0.0024467239443680478,0.0030479189706984823,0.03701574541794487,0.03965972723351236,0.10840325443826712,0.10311529080713214,2
956,IMG_20231117_093002_956,frontal1,IMG_20231117_093002_956_frontal1.jpg,406.80807945254446,266.0,,266.0,,12.0,,37.0,,3.0833333333333335,0.0016073205498277063,,0.0016073205498277063,,0.029497939215339112,,0.09095197924729559,1
957,IMG_20231117_093434_957,frontal1,IMG_20231117_093434_957_frontal1.jpg,402.12794594461366,1623.0,798.0,825.0,20.0,22.0,56.0,56.0,2.8,2.5454545454545454,0.010036678406778866,0.004934854817381105,0.00510182358939776,0.049735414317001146,0.05470895574870126,0.1392591600876032,0.1392591600876032,2
958,IMG_20231117_094147_958,frontal1,IMG_20231117_094147_958_frontal1.jpg,384.31674480489096,797.0,318.0,479.0,14.0,16.0,37.0,40.0,2.642857142857143,2.5,0.005396096490730953,0.0021530221882715725,0.0032430743024593808,0.03642828523411721,0.04163232598184824,0.09627475383302404,0.10408081495462058,2
959,IMG_20231117_095902_959,frontal1,IMG_20231117_095902_959_frontal1.jpg,471.4546800895395,1240.0,519.0,721.0,13.0,16.0,55.0,62.0,4.230769230769231,3.875,0.00557881272152579,0.0023350030665095847,0.0032438096550162056,0.027574230459502528,0.033937514411695416,0.116660205790203,0.13150786834531975,2
960,IMG_20231117_100204_960,frontal1,IMG_20231117_100204_960_frontal1.jpg,466.1636400172155,1164.0,447.0,717.0,14.0,20.0,46.0,53.0,3.2857142857142856,2.65,0.005356439300030449,0.0020569831332591156,0.003299456166771333,0.030032372322051925,0.042903389031502745,0.09867779477245632,0.11369398093348228,2
961,IMG_20231117_101311_961,frontal1,IMG_20231117_101311_961_frontal1.jpg,521.2365514901495,2288.0,1058.0,1230.0,22.0,26.0,65.0,69.0,2.9545454545454546,2.6538461538461537,0.008421438752861376,0.003894179283447262,0.004527259469414114,0.04220732398199009,0.04988138288780647,0.12470345721951617,0.13237751612533255,2
962,IMG_20231117_101749_962,frontal1,IMG_20231117_101749_962_frontal1.jpg,422.2790138639911,836.0,245.0,591.0,10.0,18.0,30.0,48.0,3.0,2.6666666666666665,0.0046882124091192235,0.0013739378471701075,0.0033142745619491164,0.023681025274016648,0.042625845493229966,0.07104307582204994,0.1136689213152799,2
963,IMG_20231117_103511_963,frontal1,IMG_20231117_103511_963_frontal1.jpg,436.6811147631026,1881.0,929.0,952.0,21.0,21.0,63.0,65.0,3.0,3.0952380952380953,0.009864156976690547,0.004871771308530313,0.004992385668160234,0.04809001188749003,0.04809001188749003,0.14427003566247007,0.14885003679461198,2
964,IMG_20231117_103617_964,frontal1,IMG_20231117_103617_964_frontal1.jpg,440.66172215007566,731.0,353.0,378.0,10.0,12.0,46.0,44.0,4.6,3.6666666666666665,0.003764494978674278,0.001817875140180602,0.0019466198384936759,0.022693144190532418,0.0272317730286389,0.10438846327644913,0.09984983443834264,2
965,IMG_20231117_104502_965,frontal1,IMG_20231117_104502_965_frontal1.jpg,397.1882891690837,1211.0,630.0,581.0,16.0,16.0,54.0,48.0,3.375,3.0,0.007676288222631451,0.003993444740097287,0.0036828434825341644,0.04028316150375918,0.04028316150375918,0.13595567007518722,0.12084948451127753,2
966,IMG_20231117_104737_966,frontal1,IMG_20231117_104737_966_frontal1.jpg,486.90743826209416,1049.0,483.0,566.0,12.0,16.0,52.0,51.0,4.333333333333333,3.1875,0.004424688177799897,0.002037296844496997,0.0023873913333028996,0.02464534130517965,0.03286045507357287,0.10679647898911182,0.10474270054701351,2
967,IMG_20231117_105435_967,frontal1,IMG_20231117_105435_967_frontal1.jpg,474.943235229718,1335.0,500.0,835.0,14.0,21.0,52.0,59.0,3.7142857142857144,2.8095238095238093,0.005918311955534475,0.0022165962380278933,0.003701715717506582,0.029477206877635713,0.044215810316453566,0.10948676840264693,0.12422537184146479,2
968,IMG_20231117_110019_968,frontal1,IMG_20231117_110019_968_frontal1.jpg,446.2480789231921,663.0,350.0,313.0,12.0,13.0,43.0,34.0,3.5833333333333335,2.6153846153846154,0.0033293603979850823,0.0017575809039136934,0.0015717794940713888,0.02689087206595108,0.029131778071447005,0.0963589582363247,0.0761908041868614,2
969,IMG_20231117_110137_969,frontal1,IMG_20231117_110137_969_frontal1.jpg,422.742723317385,1169.0,708.0,461.0,19.0,14.0,50.0,49.0,2.6315789473684212,3.5,0.006541272318479519,0.0039616944409610775,0.0025795778775184416,0.044944593843985005,0.03311706914819948,0.11827524695785528,0.11590974201869818,2
970,IMG_20231117_110959_970,frontal1,IMG_20231117_110959_970_frontal1.jpg,538.9484418661335,1396.0,643.0,753.0,15.0,18.0,56.0,57.0,3.7333333333333334,3.1666666666666665,0.004806079793009932,0.002213688615261738,0.0025923911777481936,0.02783197581583466,0.03339837097900159,0.10390604304578273,0.10576150810017171,2
971,IMG_20231117_111746_971,frontal1,IMG_20231117_111746_971_frontal1.jpg,540.5011994490444,1865.0,827.0,1038.0,17.0,21.0,72.0,74.0,4.235294117647059,3.5238095238095237,0.006383891718476368,0.002830819544868609,0.003553072173607759,0.031452289129661165,0.03885282774840497,0.13320969513738845,0.13690996444676037,2
972,IMG_20231117_112316_972,frontal1,IMG_20231117_112316_972_frontal1.jpg,465.0301585186328,1682.0,848.0,834.0,22.0,20.0,52.0,58.0,2.3636363636363638,2.9,0.007777925041864755,0.003921332006837879,0.0038565930350268765,0.04730875965137755,0.043007963319434135,0.11182070463052875,0.12472309362635899,2
973,IMG_20231117_113243_973,frontal1,IMG_20231117_113243_973_frontal1.jpg,381.18548672080846,765.0,372.0,393.0,14.0,15.0,43.0,39.0,3.0714285714285716,2.6,0.005264882962107067,0.0025601783815736323,0.0027047045805334343,0.0367275263296003,0.0393509210674289,0.11280597372662951,0.10231239477531513,2
974,IMG_20231117_115029_974,frontal1,IMG_20231117_115029_974_frontal1.jpg,417.87899439875935,1045.0,454.0,591.0,15.0,17.0,43.0,48.0,2.8666666666666667,2.823529411764706,0.005984325512404342,0.002599888787207245,0.0033844367251970966,0.03589555876476124,0.040681633266729404,0.10290060179231555,0.11486578804723598,2
975,IMG_20231117_120109_975,frontal1,IMG_20231117_120109_975_frontal1.jpg,397.5153492816502,788.0,410.0,378.0,14.0,14.0,43.0,39.0,3.0714285714285716,2.7857142857142856,0.004986759365542621,0.002594633680041211,0.0023921256855014093,0.03521876582954443,0.03521876582954443,0.10817192361931503,0.09810941909658806,2
976,IMG_20231117_120718_976,frontal1,IMG_20231117_120718_976_frontal1.jpg,424.3430076830463,1319.0,795.0,524.0,20.0,18.0,55.0,42.0,2.75,2.3333333333333335,0.007325051712190845,0.004415023586953542,0.002910028125237303,0.04713168271394862,0.042418514442553755,0.1296121274633587,0.0989765336992921,2
977,IMG_20231117_121038_977,frontal1,IMG_20231117_121038_977_frontal1.jpg,476.4351889651472,1547.0,654.0,893.0,18.0,22.0,60.0,61.0,3.3333333333333335,2.772727272727273,0.006815263515568372,0.002881177982664328,0.003934085532904044,0.03778058467741928,0.04617627016129024,0.12593528225806427,0.128034203629032,2
978,IMG_20231117_123021_978,frontal1,IMG_20231117_123021_978_frontal1.jpg,494.2290594571829,1823.0,954.0,869.0,19.0,17.0,65.0,68.0,3.4210526315789473,4.0,0.007463286508934221,0.003905636494527288,0.003557650014406932,0.03844371276117981,0.03439700615473983,0.13151796470929936,0.13758802461895933,2
979,IMG_20231117_124200_979,frontal1,IMG_20231117_124200_979_frontal1.jpg,402.7729115215936,799.0,439.0,360.0,14.0,13.0,42.0,41.0,3.0,3.1538461538461537,0.004925227214423788,0.0027061010602403538,0.0022191261541834335,0.034759040639329164,0.03227625202223422,0.10427712191798748,0.10179433330089255,2
980,IMG_20231117_124312_980,frontal1,IMG_20231117_124312_980_frontal1.jpg,480.9796771205626,1568.0,996.0,572.0,21.0,17.0,66.0,52.0,3.142857142857143,3.0588235294117645,0.006777860177392483,0.004305324449415123,0.00247253572797736,0.04366088838871279,0.03534452869562464,0.1372199349359545,0.10811267601014596,2
981,IMG_20231117_130300_981,frontal1,IMG_20231117_130300_981_frontal1.jpg,421.8072272217914,1491.0,752.0,739.0,19.0,17.0,55.0,57.0,2.8947368421052633,3.3529411764705883,0.008380107893028229,0.004226586945377081,0.004153520947651148,0.04504427324572504,0.04030277079880661,0.1303913172902567,0.1351328197371751,2
982,IMG_20231117_131526_982,frontal1,IMG_20231117_131526_982_frontal1.jpg,386.2576793458952,1120.0,706.0,414.0,19.0,15.0,52.0,41.0,2.736842105263158,2.7333333333333334,0.0075069542453380855,0.004732062229650615,0.002774892015687471,0.0491899605262875,0.03883417936285855,0.13462515512457632,0.1061467569251467,2
983,IMG_20231117_132903_983,frontal1,IMG_20231117_132903_983_frontal1.jpg,478.4561544687984,1905.0,982.0,923.0,22.0,21.0,61.0,62.0,2.772727272727273,2.9523809523809526,0.008321673825613293,0.004289702727953939,0.004031971097659354,0.04598122480925196,0.04389116913610414,0.1274933960620168,0.1295834517351646,2
984,IMG_20231120_085910_984,frontal1,IMG_20231120_085910_984_frontal1.jpg,382.8487005816621,1116.0,541.0,575.0,15.0,15.0,51.0,53.0,3.4,3.533333333333333,0.0076139468315416315,0.003690990354716866,0.0039229564768247654,0.03917996842410722,0.03917996842410722,0.13321189264196454,0.1384358884318455,2
985,IMG_20231120_090411_985,frontal1,IMG_20231120_090411_985_frontal1.jpg,333.62249774861306,439.0,185.0,254.0,10.0,11.0,35.0,33.0,3.5,3.0,0.003944153977975606,0.0016621150021081709,0.0022820389758674343,0.02997399775939293,0.03297139753533222,0.10490899215787525,0.09891419260599667,2
986,IMG_20231120_090938_986,frontal1,IMG_20231120_090938_986_frontal1.jpg,359.2439197365334,542.0,335.0,207.0,15.0,11.0,37.0,27.0,2.466666666666667,2.4545454545454546,0.004199720941373444,0.0025957684785241765,0.0016039524628492672,0.041754360132249084,0.030619864096982658,0.1029940883262144,0.07515784823804834,2
987,IMG_20231120_091700_987,frontal1,IMG_20231120_091700_987_frontal1.jpg,417.6372556862361,1110.0,483.0,627.0,18.0,18.0,44.0,52.0,2.4444444444444446,2.888888888888889,0.0063639170777390905,0.0027691639176107936,0.003594753160128297,0.04309960319613607,0.04309960319613607,0.10535458559055486,0.12450996478883755,2
988,IMG_20231120_092247_988,frontal1,IMG_20231120_092247_988_frontal1.jpg,378.3488558915984,501.0,161.0,340.0,9.0,14.0,24.0,35.0,2.6666666666666665,2.5,0.0034998777582767775,0.0011247112157336551,0.0023751665425431226,0.023787570280319838,0.03700288710271975,0.06343352074751957,0.09250721775679938,2
989,IMG_20231120_092727_989,frontal1,IMG_20231120_092727_989_frontal1.jpg,410.3336806667788,757.0,396.0,361.0,10.0,12.0,47.0,43.0,4.7,3.5833333333333335,0.00449595077744596,0.0023519108426269487,0.002144039934819011,0.024370409915535882,0.02924449189864306,0.11454092660301865,0.1047927626368043,2
990,IMG_20231120_093439_990,frontal1,IMG_20231120_093439_990_frontal1.jpg,456.9863998921758,1725.0,857.0,868.0,18.0,18.0,65.0,67.0,3.611111111111111,3.7222222222222223,0.008260047570165775,0.004103687401525837,0.0041563601686399375,0.03938848071681571,0.03938848071681571,0.14223618036627894,0.1466126782237029,2
991,IMG_20231120_093816_991,frontal1,IMG_20231120_093816_991_frontal1.jpg,482.395385001692,1338.0,695.0,643.0,18.0,17.0,55.0,51.0,3.0555555555555554,3.0,0.005749761423757565,0.00298661000710875,0.002763151416648815,0.03731378980737319,0.035240801484741346,0.11401435774475141,0.10572240445422404,2
992,IMG_20231120_094926_992,frontal1,IMG_20231120_094926_992_frontal1.jpg,373.5485481160399,990.0,491.0,499.0,15.0,15.0,44.0,44.0,2.933333333333333,2.933333333333333,0.007094815220997195,0.00351874169041376,0.0035760735305834348,0.04015542310538005,0.04015542310538005,0.11778924110911482,0.11778924110911482,2
993,IMG_20231120_101251_993,frontal1,IMG_20231120_101251_993_frontal1.jpg,430.1591514007089,1356.0,641.0,715.0,19.0,16.0,50.0,59.0,2.6315789473684212,3.6875,0.007328268214230096,0.003464173986225289,0.0038640942280048075,0.0441696984433113,0.037195535531209516,0.11623604853502974,0.1371585372713351,2
994,IMG_20231120_101811_994,frontal1,IMG_20231120_101811_994_frontal1.jpg,507.6342277040384,2284.0,1181.0,1103.0,23.0,21.0,65.0,70.0,2.8260869565217392,3.3333333333333335,0.00886327665344982,0.0045829814919983525,0.004280295161451467,0.045308213561614866,0.04136836890408314,0.12804495136978114,0.13789456301361044,2
995,IMG_20231120_103256_995,frontal1,IMG_20231120_103256_995_frontal1.jpg,508.10023449154266,1697.0,833.0,864.0,21.0,19.0,63.0,64.0,3.0,3.3684210526315788,0.006573293916441551,0.003226608033232653,0.003346685883208898,0.04133042768817999,0.03739419647978189,0.12399128306453996,0.125959398668739,2
996,IMG_20231120_104109_996,frontal1,IMG_20231120_104109_996_frontal1.jpg,524.7766559701737,1595.0,566.0,1029.0,16.0,22.0,50.0,62.0,3.125,2.8181818181818183,0.005791774865657062,0.002055263055775484,0.0037365118098815777,0.030489161089721526,0.0419225964983671,0.09527862840537978,0.11814549922267092,2
997,IMG_20231120_104652_997,frontal1,IMG_20231120_104652_997_frontal1.jpg,456.50592481496574,1405.0,717.0,688.0,19.0,19.0,58.0,58.0,3.0526315789473686,3.0526315789473686,0.006741918331063321,0.003440537682115588,0.0033013806489477333,0.04162048938948868,0.04162048938948868,0.12705202024159704,0.12705202024159704,2
998,IMG_20231120_105110_998,frontal1,IMG_20231120_105110_998_frontal1.jpg,545.2863782516441,1391.0,853.0,538.0,20.0,15.0,64.0,51.0,3.2,3.4,0.004678189743854126,0.0028687964424928608,0.001809393301361265,0.03667797472609925,0.02750848104457444,0.1173695191235176,0.0935288355515531,2
999,IMG_20231120_105455_999,frontal1,IMG_20231120_105455_999_frontal1.jpg,488.6803861967997,1224.0,579.0,645.0,14.0,17.0,53.0,52.0,3.7857142857142856,3.0588235294117645,0.005125445276203366,0.002424536613498161,0.002700908662705205,0.028648581763136217,0.03478756356952255,0.10845534524615855,0.1064090179773631,2
1000,IMG_20231120_110517_1000,frontal1,IMG_20231120_110517_1000_frontal1.jpg,448.0984744672334,961.0,542.0,419.0,18.0,15.0,44.0,42.0,2.4444444444444446,2.8,0.0047860414650686915,0.002699307465210438,0.002086733999858254,0.04016974175464689,0.03347478479553907,0.09819270206691462,0.09372939742750941,2
1001,IMG_20231120_111347_1001,frontal1,IMG_20231120_111347_1001_frontal1.jpg,488.8002481925646,1458.0,915.0,543.0,19.0,19.0,65.0,50.0,3.4210526315789473,2.6315789473684212,0.00610231593327228,0.0038296427153251965,0.002272673217947084,0.03887068402738389,0.03887068402738389,0.1329786558831554,0.10229127375627338,2
1002,IMG_20231120_111925_1002,frontal1,IMG_20231120_111925_1002_frontal1.jpg,357.77676138278605,1500.0,752.0,748.0,19.0,19.0,55.0,52.0,2.8947368421052633,2.736842105263158,0.011718364485440808,0.005874806728700992,0.005843557756739816,0.05310574092785155,0.05310574092785155,0.15372714479114924,0.1453420278025411,2
1003,IMG_20231120_114153_1003,frontal1,IMG_20231120_114153_1003_frontal1.jpg,429.13541019704473,528.0,287.0,241.0,12.0,13.0,46.0,27.0,3.8333333333333335,2.076923076923077,0.0028671156988861286,0.0015584511469324222,0.0013086645519537064,0.027963201625542854,0.030293468427671423,0.10719227289791426,0.06291720365747142,2
1004,IMG_20231120_114315_1004,frontal1,IMG_20231120_114315_1004_frontal1.jpg,363.6191384000621,0.0,,,,,,,,,,,,,,,,0
1005,IMG_20231120_114900_1005,frontal1,IMG_20231120_114900_1005_frontal1.jpg,475.6567023985746,942.0,273.0,669.0,8.0,16.0,44.0,55.0,5.5,3.4375,0.004163548820228741,0.0012066335752892211,0.0029569152449395197,0.016818852671808736,0.03363770534361747,0.09250368969494806,0.11562961211868507,2
1006,IMG_20231120_115317_1006,frontal1,IMG_20231120_115317_1006_frontal1.jpg,389.9188635463623,606.0,316.0,290.0,13.0,16.0,36.0,27.0,2.769230769230769,1.6875,0.003985879196847718,0.002078445257762176,0.0019074339390855416,0.03334026951597911,0.04103417786582044,0.09232690019809599,0.069245175148572,2
1007,IMG_20231120_115832_1007,frontal1,IMG_20231120_115832_1007_frontal1.jpg,517.4610607895783,1191.0,398.0,793.0,12.0,17.0,50.0,59.0,4.166666666666667,3.4705882352941178,0.004447914316662936,0.001486372710354197,0.002961541606308739,0.0231901507365396,0.0328527135434311,0.09662562806891499,0.1140182411213197,2
1008,IMG_20231120_120824_1008,frontal1,IMG_20231120_120824_1008_frontal1.jpg,543.0447729202222,2001.0,904.0,1097.0,19.0,26.0,67.0,63.0,3.526315789473684,2.423076923076923,0.0067854056041080175,0.003065470597757945,0.0037199350063500725,0.03498790697832803,0.0478781884966594,0.12337840881831462,0.1160125336649824,2
1009,IMG_20231120_122414_1009,frontal1,IMG_20231120_122414_1009_frontal1.jpg,490.6339758655335,2019.0,1099.0,920.0,18.0,21.0,81.0,71.0,4.5,3.380952380952381,0.008387278813998167,0.004565438046846947,0.0038218407671512205,0.036687226905242294,0.04280176472278268,0.16509252107359032,0.14471072834845572,2
1010,IMG_20231120_123600_1010,frontal1,IMG_20231120_123600_1010_frontal1.jpg,414.1778253906827,1788.0,864.0,924.0,21.0,20.0,58.0,57.0,2.761904761904762,2.85,0.010423026150219937,0.005036630086012318,0.005386396064207618,0.05070285928560098,0.04828843741485808,0.14003646850308843,0.13762204663234553,2
1011,IMG_20231120_124640_1011,frontal1,IMG_20231120_124640_1011_frontal1.jpg,523.9741570861524,1956.0,1011.0,945.0,24.0,23.0,59.0,54.0,2.4583333333333335,2.347826086956522,0.007124413453448068,0.003682403886214722,0.0034420095672333456,0.04580378569329688,0.04389529462274284,0.11260097316268816,0.10305851780991797,2
1012,IMG_20231120_130113_1012,frontal1,IMG_20231120_130113_1012_frontal1.jpg,492.0746024105779,1609.0,921.0,688.0,20.0,15.0,61.0,57.0,3.05,3.8,0.006644987121887445,0.0038036253196136343,0.0028413618022738113,0.04064424358018862,0.03048318268514147,0.1239649429195753,0.11583609420353758,2
1013,IMG_20231120_130457_1013,frontal1,IMG_20231120_130457_1013_frontal1.jpg,357.11301886628627,564.0,299.0,265.0,13.0,10.0,35.0,35.0,2.6923076923076925,3.5,0.004422498943711436,0.002344551744981772,0.002077947198729664,0.03640304137124608,0.028002339516343136,0.09800818830720098,0.09800818830720098,2
1014,IMG_20231120_130647_1014,frontal1,IMG_20231120_130647_1014_frontal1.jpg,413.17101739634046,761.0,292.0,469.0,16.0,20.0,33.0,37.0,2.0625,1.85,0.004457844935477261,0.0017105002906167676,0.0027473446448604932,0.03872488467566388,0.048406105844579855,0.07987007464355676,0.08955129581247273,2
1015,IMG_20231121_090825_1015,frontal1,IMG_20231121_090825_1015_frontal1.jpg,431.56038528460175,1185.0,651.0,534.0,17.0,14.0,53.0,50.0,3.1176470588235294,3.5714285714285716,0.006362608569135108,0.0034954077455754897,0.002867200823559618,0.03939193813813329,0.03244041964316859,0.12281016007770966,0.11585864158274496,2
1016,IMG_20231121_091232_1016,frontal1,IMG_20231121_091232_1016_frontal1.jpg,407.3569582908632,929.0,457.0,472.0,14.0,13.0,45.0,45.0,3.2142857142857144,3.4615384615384617,0.0055984194726506325,0.0027540125931123133,0.002844406879538319,0.03436789212767944,0.031913042689988055,0.11046822469611249,0.11046822469611249,2
1017,IMG_20231121_091853_1017,frontal1,IMG_20231121_091853_1017_frontal1.jpg,570.3609220922029,2177.0,968.0,1209.0,18.0,22.0,67.0,77.0,3.7222222222222223,3.5,0.006692045792828577,0.0029756087861543697,0.0037164370066742076,0.031558964337830585,0.03857206752401516,0.11746947836859162,0.13500223633405306,2
1018,IMG_20231121_095248_1018,frontal1,IMG_20231121_095248_1018_frontal1.jpg,549.1691750876931,2607.0,1207.0,1400.0,23.0,25.0,64.0,71.0,2.782608695652174,2.84,0.008644278025784817,0.004002164778336124,0.004642113247448693,0.04188144754542584,0.045523312549375916,0.11653968012640234,0.1292862076402276,2
1019,IMG_20231121_095607_1019,frontal1,IMG_20231121_095607_1019_frontal1.jpg,415.1916782699256,821.0,298.0,523.0,12.0,17.0,39.0,41.0,3.25,2.411764705882353,0.004762619397776872,0.0017286974184378904,0.003033921979338982,0.02890231338451472,0.04094494396139585,0.09393251849967284,0.0987495707304253,2
1020,IMG_20231121_100959_1020,frontal1,IMG_20231121_100959_1020_frontal1.jpg,561.6668603106893,2151.0,1038.0,1113.0,22.0,23.0,67.0,70.0,3.0454545454545454,3.0434782608695654,0.006818405251899976,0.003290332241502638,0.0035280730103973376,0.039169125961660924,0.040949540778100056,0.1192877927014219,0.1246290371507393,2
1021,IMG_20231121_102313_1021,frontal1,IMG_20231121_102313_1021_frontal1.jpg,489.1329407918679,1856.0,929.0,927.0,20.0,17.0,65.0,70.0,3.25,4.117647058823529,0.007757542238258705,0.003882950829387035,0.00387459140887167,0.04088867939996347,0.03475537748996895,0.13288820804988127,0.14311037789987213,2
1022,IMG_20231121_103029_1022,frontal1,IMG_20231121_103029_1022_frontal1.jpg,516.8517009630687,2252.0,1121.0,1131.0,24.0,26.0,68.0,67.0,2.8333333333333335,2.576923076923077,0.008430172986826415,0.004196369413069455,0.004233803573756961,0.0464349831011099,0.05030456502620239,0.1315657854531447,0.12963099449059848,2
